NoCorrection	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
protist_Zotu50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
protist_Zotu668	22	0	0	0	18	0	0	0	44	0	0	0	1	0	0	0	178	0	0	0	9	0	0	0	213	0	1	0	0	0	0	0	2	0	14	0	67	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
protist_Zotu597	10	0	0	5	3	0	1	1	6	0	1	7	15	0	1	1	4	0	1	16	7	1	3	2	21	0	0	65	4	0	4	0	8	0	4	19	1	0	0	1	8	0	1	7	13	0	6	6	6	0	6	3	26	0	0	8	1	0	0	0	7	0	2	38	0	0	10	2	0	1	0	0	1	1	7	0	0	14	10	0	0	9	6	0	0	4	17	3	0	7	10	2	0	1	6	0	0	16	2	0	0	15	1	0	0	100	2
protist_Zotu533	1	6	2	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	5	2	0	0	3	2	0	0	2	1	0	0	0	2	0	0	1	1	2	0	0	375	0	0	5	9	0	0	1	2	1	0	3	1	0	0	0	0	0	1	6	1	0	2	3	1	1	2	1	2	0	0	3	3	2	4	0	1	2	1	0	3	0	0	0	2	1	4	1	1	8	0	1	0	4	3	0	1	0
protist_Zotu446	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	3	0	0	83	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	8	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	43	0	0	0	41	0	0	0	13	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	66	0	0	1	43	0	0	0	197	0	0	8
protist_Zotu532	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	142	0	0	0	294	0	0	0
protist_Zotu527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	18	0	0	0	2	0	0	0	105
protist_Zotu643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	5	0	0	0	10	1	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	59	0	0	0	46	0	0	0	96	1	5	0	147	2	1	0	102	0	4	0	116	0	0	0	0	0	0	0	3	0	0	0	0
protist_Zotu819	1	21	0	0	0	7	3	0	0	22	1	1	0	32	0	0	0	13	0	0	4	11	0	0	3	39	0	0	1	28	0	0	1	18	0	0	1	7	0	0	0	6	0	0	0	9	0	0	0	66	0	0	0	43	0	0	0	15	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
protist_Zotu336	305	0	0	0	69	0	8	0	74	0	6	0	100	0	0	0	54	0	0	3	68	1	0	0	88	0	2	0	54	0	2	0	75	0	0	0	41	1	1	3	60	1	2	0	54	0	0	0	16	0	2	1	18	7	2	0	25	0	5	6	65	0	3	0	184	0	0	53	0	2	0	0	0	0	6	0	0	3	9	0	0	3	6	3	0	1	1	4	0	1	3	0	0	0	1	0	0	4	1	0	0	6	0	0	0	0	0
protist_Zotu592	0	0	4	0	1	0	7	0	4	0	18	0	2	0	19	0	0	0	10	0	0	0	15	0	0	0	6	1	0	0	6	0	0	0	2	1	0	0	68	0	0	0	22	0	0	1	78	0	0	0	22	0	1	0	43	1	0	1	58	4	0	0	115	0	0	12	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	2	0	1	0	14	0	1	1	0	0
protist_Zotu147	2	22	479	0	1	10	123	11	3	39	167	8	16	3	81	6	27	2	68	0	0	7	78	2	6	7	180	15	5	11	59	0	1	4	55	21	0	1	9	0	0	6	26	0	0	3	35	10	62	122	14	6	28	28	23	2	3	8	35	0	2	0	83	6	5	151	5	5	31	83	2	2	18	59	0	11	38	235	0	0	37	240	0	62	26	119	3	91	39	142	32	0	16	189	20	14	23	7	6	7	9	43	10	17	11	36	2
protist_Zotu8	23	290	273	64	14	172	210	154	26	425	288	90	497	103	685	40	813	26	820	6	8	16	828	13	45	56	760	101	30	63	335	0	0	68	248	144	10	12	54	93	4	6	114	12	92	20	220	73	263	0	210	1831	166	403	157	637	215	280	92	703	1752	0	195	492	530	555	444	659	311	613	3970	529	579	1010	173	276	622	414	69	180	739	586	57	6926	51	227	161	9783	396	182	2883	8322	109	229	3238	92	580	208	40	59	165	839	68	23	516	307	164
protist_Zotu1	50	2380	2879	24	24	3661	465	153	51	2337	934	188	871	1904	11995	21	1486	288	16442	1	9	1146	19114	8	63	505	1798	119	127	835	643	0	15	180	601	146	23	21	118	7	22	21	313	69	33	47	363	2151	902	15	411	9	470	675	273	85	39	3105	179	319	207	12	298	395	279	673	171	116	8456	943	13	36	25253	2849	46	36	16182	1434	59	24	19906	1899	19	71	26302	503	47	92	23627	421	53	438	27478	724	24	25	24164	518	295	11	27705	1393	150	31	24756	741	8
protist_Zotu2606	0	74	8	0	0	140	2	0	0	56	4	0	1	70	14	1	4	17	19	0	0	48	19	0	1	12	9	0	3	20	2	0	0	4	5	1	0	1	0	0	0	0	0	0	0	2	0	0	3	0	0	2	1	1	0	1	0	70	0	0	0	1	2	0	1	2	0	0	10	2	0	0	38	3	4	0	33	5	0	0	31	4	0	0	32	0	0	0	27	0	2	3	41	5	1	0	26	9	0	0	26	10	0	0	14	0	0
protist_Zotu3	302	388	2289	129	227	61	946	1874	357	25	1695	1016	2529	37	5381	453	4048	92	3876	263	40	37	5742	393	487	127	7070	631	133	116	3921	0	36	481	2738	2216	25	82	372	882	33	47	1143	1726	23	99	2771	4392	984	23	2950	3508	736	3168	1310	4856	177	546	720	7166	2301	23	2452	3238	410	7958	3973	791	1768	9127	4713	1531	455	1714	1235	232	3057	1467	640	406	1700	2026	641	476	998	1486	1294	2128	2615	859	1996	355	397	2003	3625	138	3154	621	1144	90	409	2257	1005	295	1240	2139	974
protist_Zotu94	4	23	53	1	3	2	29	159	7	5	55	78	81	4	159	51	190	2	120	8	2	1	210	18	18	4	231	43	5	5	72	0	1	13	29	185	0	3	3	22	0	2	32	29	1	3	61	102	46	0	76	74	18	119	46	391	13	21	15	55	61	2	45	129	10	121	136	22	59	184	69	52	37	24	190	10	116	58	62	6	74	98	66	49	34	68	127	104	93	33	469	109	15	78	707	18	117	18	162	7	18	87	119	15	52	50	45
protist_Zotu112	2	31	90	61	2	20	119	3	3	6	46	37	39	5	55	8	65	3	79	1	0	22	68	15	12	2	99	107	9	2	13	0	0	0	19	88	0	3	19	3	2	5	13	3	0	2	16	64	90	1	14	13	33	14	29	57	0	4	47	5	24	6	26	41	9	40	5	50	36	20	2	4	43	66	64	11	54	179	65	17	89	254	100	65	160	73	206	88	70	162	215	264	68	126	209	16	62	26	113	23	56	44	147	7	30	65	59
protist_Zotu27	81	3	0	152	41	0	134	61	91	0	29	129	81	0	10	694	196	3	7	550	13	6	16	529	138	0	256	749	6	0	37	0	5	8	20	927	6	1	55	195	10	10	22	285	17	3	106	937	20	0	26	190	17	33	24	675	30	1	112	1538	177	40	51	318	80	169	214	290	3	79	3	103	3	44	442	78	4	43	438	114	3	55	599	176	64	46	1608	166	4	186	1533	13	9	58	1357	98	8	20	2080	167	3	94	2996	243	5	121	874
protist_Zotu16	130	87	475	245	55	51	469	415	104	47	372	280	286	22	371	534	504	9	302	478	15	40	382	407	180	19	912	918	70	17	137	130	0	23	109	1412	27	11	131	211	38	32	111	541	44	14	255	1524	401	1	124	268	210	115	150	991	91	56	284	1592	401	36	225	457	274	599	172	562	166	266	410	164	157	306	875	123	308	995	888	208	240	961	1342	312	402	369	2072	448	217	557	2040	57	120	552	1709	141	237	195	2766	163	123	519	3581	228	146	218	871
protist_Zotu22	37	123	938	3	9	111	293	16	31	133	346	105	351	63	584	13	612	18	715	20	3	92	631	13	73	29	478	178	84	58	54	0	3	14	136	76	0	10	60	7	0	21	102	1	0	14	65	194	470	2	62	7	250	76	154	27	0	106	153	12	5	2	201	176	5	313	22	26	339	117	6	5	856	304	37	0	860	1339	32	4	1012	1329	52	10	1203	429	116	23	677	486	70	11	716	699	99	23	787	192	119	36	814	517	148	36	595	348	42
protist_Zotu71	1	18	63	1	1	41	22	2	1	14	29	11	54	19	209	1	93	5	265	0	0	10	242	0	3	5	47	18	14	17	7	0	0	0	21	16	0	2	12	0	0	1	17	0	0	3	11	48	83	1	6	0	50	8	16	1	1	39	18	6	1	2	20	31	1	23	4	12	122	10	1	2	315	16	0	0	248	108	1	3	310	128	1	2	223	23	7	8	218	34	0	1	263	40	8	0	240	9	8	4	305	36	6	0	278	44	0
protist_Zotu373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
protist_Zotu419	0	16	0	8	1	11	2	0	0	2	1	0	0	34	2	419	0	1	5	0	0	0	0	0	0	5	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	1	0	6	0	0	0	0	0	0	0	2	0	0	3	0	1	0	56	0	1	0	19	0	0	0	36	1	3	10	1	27	5	16	1	12	1	49	3	32	8	1	9	1	0	3	3	0	0	1	4	0	7
protist_Zotu222	0	155	0	628	0	23	0	0	0	0	0	8	1	6	0	1	7	5	0	2	2	0	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	43	9	1	0	0	0	1	0	0	0	2	0	3	0	0	0	0	1	1	0	0	3	0	20	0	0	1	7	31	13	0	3	0	0	0	0	0	35	0	1	0	7	0	5	0	4	37	1	4	0	5	7	4	0	5	1	1	0	7	1	1	0
protist_Zotu343	0	38	1	398	0	2	0	0	0	1	0	0	0	3	4	0	0	4	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	39	0	0	1	5	21	0	0	4	0	1	0	3	0	0	0	0	0	0	0	2	0	0	17	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0
protist_Zotu115	0	59	4	45	0	21	0	2	0	21	7	0	3	34	14	0	3	11	1	0	0	0	2	0	0	9	0	0	1	5	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	5	0	0	0	139	0	4	0	0	0	3	10	11	2	505	0	83	3	17	25	0	0	3	193	3	512	0	17	2	0	3	30	0	3	0	14	0	0	0	1	0	0	0	15	1	0	1	12	0	0	0	1	0	0	0	2	0	1	1	4	0	0
protist_Zotu403	1	0	0	179	0	1	0	354	0	0	0	0	2	0	2	1	1	1	0	11	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	13	1	0	1	1	9	31	5	5	0	23	0	3	0	4	5	0	0	10	0	1	0	8	5	1	0	1	2	0	1	21	0	0	2	2	3	1	0	0
protist_Zotu604	100	0	0	0	86	0	2	0	15	0	1	0	18	0	3	13	13	0	3	12	5	0	0	0	57	0	0	0	1	0	1	0	25	0	2	0	15	0	1	2	50	0	0	0	64	0	0	0	36	0	0	0	4	1	1	0	26	0	0	0	0	0	0	2	2	0	0	1	0	0	0	14	0	0	0	0	0	2	0	3	0	2	2	0	0	2	1	7	0	0	3	0	0	0	0	24	0	1	1	15	0	2	0	1	0	3	0
protist_Zotu146	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	4	92	1	0	0	0	0	0	5	36	0	0	0	3157	1	0	5	878	21	0	0	3420	9	0	0	35	0	0	0	0	0	0	0	502	0	0	3	18	0	0	0	30	0	0	0	0	0	0	15	14	0	0	12	0	0	0	594	0	0	0	1	0	0	0	0	0	0	0	0
protist_Zotu542	13	0	0	0	9	0	0	1	5	0	1	2	1	0	0	0	5	0	0	0	6	1	0	16	0	0	0	2	3	0	0	0	9	0	0	0	0	0	1	3	1	0	2	0	2	0	5	0	0	0	2	6	7	1	0	40	1	0	2	809	6	0	0	0	0	0	7	0	0	0	0	2	0	0	5	1	0	0	0	1	0	0	4	0	0	0	7	0	0	0	1	0	0	0	12	0	0	0	1	0	0	0	4	0	1	1	0
protist_Zotu571	0	2	78	1	0	4	0	0	0	0	1	1	0	26	4	0	0	8	5	2	1	51	2	0	0	11	4	0	2	0	1	0	3	6	0	1	0	11	0	0	0	9	0	0	0	3	0	0	0	207	7	1	0	2	1	0	0	2	0	0	0	0	1	0	0	0	1	0	5	0	0	0	0	0	10	0	0	0	2	0	1	0	3	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0
protist_Zotu605	13	0	0	0	12	1	1	0	29	0	1	0	29	0	0	0	5	1	0	0	6	0	0	0	6	0	1	2	15	0	0	0	1	0	0	0	38	0	0	8	49	0	1	0	26	0	0	0	76	0	0	0	28	0	0	2	47	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	44	1	0	3	23	3	0	1	14	0	0	0	8	0	0	0	2	0	0	0	1	0	0	0	14	0	0	0	19	0	1	0	21
protist_Zotu207	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1	0	0	0	36	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	9	0	0	5	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0
protist_Zotu134	4	42	66	3	0	89	9	0	0	31	30	14	2	32	31	0	1	17	40	0	19	0	28	0	2	17	0	4	8	16	1	0	0	14	4	1	3	101	3	0	0	48	9	0	0	28	13	15	4	5	15	264	1	9	33	236	5	33	6	0	14	57	18	2	2	0	0	14	48	19	0	60	183	0	142	32	180	0	54	38	261	1	85	10	4	21	86	6	28	1	42	0	76	2	46	6	175	31	17	4	372	6	77	6	132	0	0
protist_Zotu51	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
protist_Zotu601	7	0	36	8	5	0	23	1	2	0	99	2	2	0	5	1	0	0	1	18	1	0	7	1	6	0	5	2	8	0	0	0	9	2	0	0	1	0	0	13	3	1	4	46	0	0	0	0	3	0	0	51	4	10	1	27	9	0	1	2	17	0	2	16	13	1	3	2	1	2	0	8	0	13	23	2	3	25	7	5	0	39	12	4	0	4	23	4	0	4	10	0	0	2	5	3	3	3	0	1	0	4	0	0	1	0	0
protist_Zotu439	1	2	0	0	0	4	1	0	0	1	2	0	0	1	2	0	0	4	3	0	0	4	1	0	0	5	0	0	2	1	0	0	1	16	0	0	0	5	0	0	0	11	0	0	0	16	0	0	1	174	0	36	0	25	0	31	0	9	0	0	2	0	0	2	0	2	0	0	54	0	0	7	15	0	1	3	35	0	0	2	15	0	0	0	0	0	3	3	10	0	1	0	13	0	3	0	11	0	0	0	27	2	0	0	24	0	0
protist_Zotu480	0	0	0	22	1	0	0	100	0	0	0	54	1	0	0	0	0	0	0	28	4	0	0	1	2	1	0	2	0	0	0	0	0	4	0	14	0	0	0	67	1	0	0	24	0	0	1	112	0	0	0	24	0	0	0	7	0	0	0	0	3	0	0	103	0	0	38	1	1	0	0	17	3	2	16	8	4	0	7	11	0	0	15	0	3	0	27	1	0	0	12	2	0	0	9	8	0	4	5	9	0	1	8	1	0	2	4
protist_Zotu561	0	8	0	0	1	17	0	1	0	4	3	1	1	3	2	8	0	3	2	0	1	8	3	8	0	6	2	0	0	1	2	0	0	2	1	2	6	0	9	1	8	0	1	1	9	1	16	136	0	0	33	3	0	20	3	20	3	6	7	0	23	0	46	1	0	7	7	2	6	17	0	4	3	0	11	1	3	2	1	3	3	0	4	0	3	1	3	1	5	0	4	0	1	0	6	0	5	0	1	0	3	1	0	4	0	1	0
protist_Zotu586	1	28	98	0	0	19	0	2	8	25	7	12	1	7	3	0	2	7	3	0	3	11	4	0	0	23	2	1	4	17	0	0	2	18	0	4	0	3	0	50	1	0	0	0	1	6	5	0	3	0	9	0	5	14	1	7	4	16	0	0	0	0	1	1	0	44	0	4	6	1	0	4	4	0	33	1	18	5	12	2	11	1	36	1	0	0	17	0	2	0	5	0	4	0	2	0	2	3	0	0	4	0	0	0	1	0	0
protist_Zotu524	7	6	7	1	0	13	3	8	0	6	7	0	0	1	3	0	0	2	1	0	1	4	1	0	0	2	0	0	6	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	9	0	13	0	1	0	18	1	8	0	48	23	0	0	0	21	0	0	28	0	0	0	5	28	0	27	2	21	0	62	3	30	0	27	2	2	0	27	3	3	0	20	0	10	0	8	0	17	0	11	0	23	0	1	0	9	0	1
protist_Zotu539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	6	0	0	42	1	0	1	0	0	0	0	5	0	0	0	8	2	0	6	0	287	0	1	0	173	0	0	106	0	0	0	1	0	0	7	0	0	0	2	0	0	0	0	6	0	0	0	12	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
protist_Zotu628	0	6	0	0	0	16	0	0	0	1	5	1	0	1	4	0	0	1	3	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	271	0	0	1	1	0	2	1	4	0	0	5	0	0	0	4	0	0	1	0	1	4	0	0	1	1	0	4	1	8	0	3	0	3	0	5	0	4	0	5	1	0	0	2	0	2	0	2	0	4	0	3	0	0	1	0	0	2	0	0
